Date,Date New,Fault_Block,Fault_Block Filter,Reservoir Name,Well Name,Year,geo_latitude,geo_longitude,geo_Well Name,Number of Records,Oil Cumulative kbbl ,Oil Cut,Oil Rate bbl/d ,Water Cumulative kbbl ,Water Cut,Water Rate bbl/d 
3/31/2005 12:00:00 AM,3/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,25,2005,3.254816058,14.0748341,25,1,199,0.99,1070,2.42,0.01,6
3/31/2005 12:00:00 AM,3/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,27,2005,5.180939301,0.413707648,27,1,61,1,857,0.22,0,3
4/30/2005 12:00:00 AM,4/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,17,2005,2.06266965,13.59243452,17,1,18,0.94,493,1.12,0.06,32
4/30/2005 12:00:00 AM,4/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,21,2005,2.374680079,1.53584018,21,1,6,0.94,204,0.41,0.06,14
4/30/2005 12:00:00 AM,4/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,21,2005,5.634571586,11.83407621,21,1,6,0.94,204,0.41,0.06,14
4/30/2005 12:00:00 AM,4/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,21,2005,8.421232544,7.766766201,21,1,6,0.94,204,0.41,0.06,14
4/30/2005 12:00:00 AM,4/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,19,2005,0.28178944,3.654177095,19,1,347,0.97,500,4.66,0.03,17
4/30/2005 12:00:00 AM,4/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,23,2005,6.127083278,8.430595693,23,1,57,0.97,1149,1.5,0.03,30
4/30/2005 12:00:00 AM,4/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,23,2005,6.269288406,0.703102084,23,1,57,0.97,1149,1.5,0.03,30
4/30/2005 12:00:00 AM,4/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,23,2005,7.531427191,15.1575941,23,1,57,0.97,1149,1.5,0.03,30
4/30/2005 12:00:00 AM,4/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,20,2005,0.465918197,14.16183982,20,1,499,0.98,752,3.63,0.02,13
4/30/2005 12:00:00 AM,4/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,20,2005,2.465849771,10.53941217,20,1,499,0.98,752,3.63,0.02,13
4/30/2005 12:00:00 AM,4/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,20,2005,7.561172387,1.743691162,20,1,499,0.98,752,3.63,0.02,13
4/30/2005 12:00:00 AM,4/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,26,2005,2.705424172,11.38327238,26,1,50,0.98,948,2.68,0.02,21
4/30/2005 12:00:00 AM,4/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,26,2005,3.021789723,10.0007223,26,1,50,0.98,948,2.68,0.02,21
4/30/2005 12:00:00 AM,4/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,26,2005,4.466576,9.614212596,26,1,50,0.98,948,2.68,0.02,21
4/30/2005 12:00:00 AM,4/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,27,2005,5.180939301,0.413707648,27,1,87,0.98,870,0.63,0.02,14
4/30/2005 12:00:00 AM,4/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,25,2005,1.016030866,14.4311342,25,1,233,0.99,1122,2.75,0.01,11
4/30/2005 12:00:00 AM,4/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,25,2005,3.254816058,14.0748341,25,1,233,0.99,1122,2.75,0.01,11
4/30/2005 12:00:00 AM,4/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,18,2005,2.872006476,11.50798328,18,1,970,1,1485,11.11,0,2
4/30/2005 12:00:00 AM,4/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,18,2005,3.583850195,6.318003512,18,1,970,1,1485,11.11,0,2
4/30/2005 12:00:00 AM,4/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,18,2005,7.958543251,4.219703484,18,1,970,1,1485,11.11,0,2
5/31/2005 12:00:00 AM,5/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,17,2005,2.06266965,13.59243452,17,1,29,0.94,375,1.91,0.06,25
5/31/2005 12:00:00 AM,5/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,19,2005,0.28178944,3.654177095,19,1,362,0.97,497,5.17,0.03,16
5/31/2005 12:00:00 AM,5/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,21,2005,2.374680079,1.53584018,21,1,17,0.97,346,0.76,0.03,11
5/31/2005 12:00:00 AM,5/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,21,2005,5.634571586,11.83407621,21,1,17,0.97,346,0.76,0.03,11
5/31/2005 12:00:00 AM,5/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,21,2005,8.421232544,7.766766201,21,1,17,0.97,346,0.76,0.03,11
5/31/2005 12:00:00 AM,5/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,27,2005,5.180939301,0.413707648,27,1,115,0.97,886,1.61,0.03,32
5/31/2005 12:00:00 AM,5/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,23,2005,6.127083278,8.430595693,23,1,80,0.98,760,1.92,0.02,14
5/31/2005 12:00:00 AM,5/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,23,2005,6.269288406,0.703102084,23,1,80,0.98,760,1.92,0.02,14
5/31/2005 12:00:00 AM,5/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,23,2005,7.531427191,15.1575941,23,1,80,0.98,760,1.92,0.02,14
5/31/2005 12:00:00 AM,5/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,26,2005,2.705424172,11.38327238,26,1,82,0.98,1002,3.29,0.02,20
5/31/2005 12:00:00 AM,5/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,26,2005,3.021789723,10.0007223,26,1,82,0.98,1002,3.29,0.02,20
5/31/2005 12:00:00 AM,5/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,26,2005,4.466576,9.614212596,26,1,82,0.98,1002,3.29,0.02,20
5/31/2005 12:00:00 AM,5/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,25,2005,1.016030866,14.4311342,25,1,268,0.99,1136,3.11,0.01,12
5/31/2005 12:00:00 AM,5/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,25,2005,3.254816058,14.0748341,25,1,268,0.99,1136,3.11,0.01,12
5/31/2005 12:00:00 AM,5/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,18,2005,2.872006476,11.50798328,18,1,1019,1,1580,11.29,0,6
5/31/2005 12:00:00 AM,5/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,18,2005,3.583850195,6.318003512,18,1,1019,1,1580,11.29,0,6
5/31/2005 12:00:00 AM,5/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,18,2005,7.958543251,4.219703484,18,1,1019,1,1580,11.29,0,6
5/31/2005 12:00:00 AM,5/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,20,2005,0.465918197,14.16183982,20,1,523,1,776,3.69,0,2
5/31/2005 12:00:00 AM,5/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,20,2005,2.465849771,10.53941217,20,1,523,1,776,3.69,0,2
5/31/2005 12:00:00 AM,5/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,20,2005,7.561172387,1.743691162,20,1,523,1,776,3.69,0,2
6/30/2005 12:00:00 AM,6/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,27,2005,5.180939301,0.413707648,27,1,139,0.88,788,4.78,0.12,106
6/30/2005 12:00:00 AM,6/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,17,2005,2.06266965,13.59243452,17,1,33,0.96,133,2.08,0.04,6
6/30/2005 12:00:00 AM,6/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,18,2005,2.872006476,11.50798328,18,1,1062,0.97,1413,12.51,0.03,40
6/30/2005 12:00:00 AM,6/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,18,2005,3.583850195,6.318003512,18,1,1062,0.97,1413,12.51,0.03,40
6/30/2005 12:00:00 AM,6/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,18,2005,7.958543251,4.219703484,18,1,1062,0.97,1413,12.51,0.03,40
6/30/2005 12:00:00 AM,6/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,19,2005,0.28178944,3.654177095,19,1,375,0.97,436,5.58,0.03,14
6/30/2005 12:00:00 AM,6/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,21,2005,2.374680079,1.53584018,21,1,27,0.97,342,1.1,0.03,12
6/30/2005 12:00:00 AM,6/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,21,2005,5.634571586,11.83407621,21,1,27,0.97,342,1.1,0.03,12
6/30/2005 12:00:00 AM,6/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,21,2005,8.421232544,7.766766201,21,1,27,0.97,342,1.1,0.03,12
6/30/2005 12:00:00 AM,6/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,25,2005,1.016030866,14.4311342,25,1,298,0.97,997,3.89,0.03,26
6/30/2005 12:00:00 AM,6/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,25,2005,3.254816058,14.0748341,25,1,298,0.97,997,3.89,0.03,26
6/30/2005 12:00:00 AM,6/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,23,2005,6.127083278,8.430595693,23,1,105,0.99,823,2.28,0.01,12
6/30/2005 12:00:00 AM,6/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,23,2005,6.269288406,0.703102084,23,1,105,0.99,823,2.28,0.01,12
6/30/2005 12:00:00 AM,6/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,23,2005,7.531427191,15.1575941,23,1,105,0.99,823,2.28,0.01,12
6/30/2005 12:00:00 AM,6/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,20,2005,0.465918197,14.16183982,20,1,547,1,787,3.72,0,1
6/30/2005 12:00:00 AM,6/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,20,2005,2.465849771,10.53941217,20,1,547,1,787,3.72,0,1
6/30/2005 12:00:00 AM,6/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,20,2005,7.561172387,1.743691162,20,1,547,1,787,3.72,0,1
6/30/2005 12:00:00 AM,6/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,26,2005,2.705424172,11.38327238,26,1,107,1,861,3.37,0,2
6/30/2005 12:00:00 AM,6/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,26,2005,3.021789723,10.0007223,26,1,107,1,861,3.37,0,2
6/30/2005 12:00:00 AM,6/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,26,2005,4.466576,9.614212596,26,1,107,1,861,3.37,0,2
7/31/2005 12:00:00 AM,7/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,27,2005,5.180939301,0.413707648,27,1,163,0.89,787,7.93,0.11,101
7/31/2005 12:00:00 AM,7/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,21,2005,2.374680079,1.53584018,21,1,37,0.95,326,1.62,0.05,17
7/31/2005 12:00:00 AM,7/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,21,2005,5.634571586,11.83407621,21,1,37,0.95,326,1.62,0.05,17
7/31/2005 12:00:00 AM,7/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,21,2005,8.421232544,7.766766201,21,1,37,0.95,326,1.62,0.05,17
7/31/2005 12:00:00 AM,7/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,25,2005,1.016030866,14.4311342,25,1,328,0.95,984,5.4,0.05,49
7/31/2005 12:00:00 AM,7/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,25,2005,3.254816058,14.0748341,25,1,328,0.95,984,5.4,0.05,49
7/31/2005 12:00:00 AM,7/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,17,2005,2.06266965,13.59243452,17,1,34,0.96,12,2.1,0.04,1
7/31/2005 12:00:00 AM,7/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,19,2005,0.28178944,3.654177095,19,1,388,0.97,409,5.92,0.03,11
7/31/2005 12:00:00 AM,7/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,18,2005,2.872006476,11.50798328,18,1,1096,0.98,1097,13.32,0.02,26
7/31/2005 12:00:00 AM,7/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,18,2005,3.583850195,6.318003512,18,1,1096,0.98,1097,13.32,0.02,26
7/31/2005 12:00:00 AM,7/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,18,2005,7.958543251,4.219703484,18,1,1096,0.98,1097,13.32,0.02,26
7/31/2005 12:00:00 AM,7/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,23,2005,6.127083278,8.430595693,23,1,129,0.98,783,2.67,0.02,12
7/31/2005 12:00:00 AM,7/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,23,2005,6.269288406,0.703102084,23,1,129,0.98,783,2.67,0.02,12
7/31/2005 12:00:00 AM,7/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,23,2005,7.531427191,15.1575941,23,1,129,0.98,783,2.67,0.02,12
7/31/2005 12:00:00 AM,7/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,26,2005,2.705424172,11.38327238,26,1,136,0.99,927,3.59,0.01,7
7/31/2005 12:00:00 AM,7/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,26,2005,3.021789723,10.0007223,26,1,136,0.99,927,3.59,0.01,7
7/31/2005 12:00:00 AM,7/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,26,2005,4.466576,9.614212596,26,1,136,0.99,927,3.59,0.01,7
7/31/2005 12:00:00 AM,7/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,20,2005,0.465918197,14.16183982,20,1,570,1,737,3.83,0,3
7/31/2005 12:00:00 AM,7/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,20,2005,2.465849771,10.53941217,20,1,570,1,737,3.83,0,3
7/31/2005 12:00:00 AM,7/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,20,2005,7.561172387,1.743691162,20,1,570,1,737,3.83,0,3
8/31/2005 12:00:00 AM,8/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,17,2005,2.06266965,13.59243452,17,1,36,0.85,81,2.55,0.15,15
8/31/2005 12:00:00 AM,8/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,27,2005,5.180939301,0.413707648,27,1,183,0.88,647,10.67,0.12,88
8/31/2005 12:00:00 AM,8/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,18,2005,2.872006476,11.50798328,18,1,1127,0.96,1019,14.64,0.04,42
8/31/2005 12:00:00 AM,8/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,18,2005,3.583850195,6.318003512,18,1,1127,0.96,1019,14.64,0.04,42
8/31/2005 12:00:00 AM,8/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,18,2005,7.958543251,4.219703484,18,1,1127,0.96,1019,14.64,0.04,42
8/31/2005 12:00:00 AM,8/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,25,2005,1.016030866,14.4311342,25,1,360,0.96,1034,6.65,0.04,40
8/31/2005 12:00:00 AM,8/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,25,2005,3.254816058,14.0748341,25,1,360,0.96,1034,6.65,0.04,40
8/31/2005 12:00:00 AM,8/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,21,2005,2.374680079,1.53584018,21,1,47,0.97,307,1.95,0.03,11
8/31/2005 12:00:00 AM,8/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,21,2005,5.634571586,11.83407621,21,1,47,0.97,307,1.95,0.03,11
8/31/2005 12:00:00 AM,8/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,21,2005,8.421232544,7.766766201,21,1,47,0.97,307,1.95,0.03,11
8/31/2005 12:00:00 AM,8/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,19,2005,0.28178944,3.654177095,19,1,400,0.98,395,6.18,0.02,8
8/31/2005 12:00:00 AM,8/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,20,2005,0.465918197,14.16183982,20,1,591,0.98,670,4.33,0.02,16
8/31/2005 12:00:00 AM,8/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,20,2005,2.465849771,10.53941217,20,1,591,0.98,670,4.33,0.02,16
8/31/2005 12:00:00 AM,8/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,20,2005,7.561172387,1.743691162,20,1,591,0.98,670,4.33,0.02,16
8/31/2005 12:00:00 AM,8/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,23,2005,6.127083278,8.430595693,23,1,151,0.99,712,2.86,0.01,6
8/31/2005 12:00:00 AM,8/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,23,2005,6.269288406,0.703102084,23,1,151,0.99,712,2.86,0.01,6
8/31/2005 12:00:00 AM,8/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,23,2005,7.531427191,15.1575941,23,1,151,0.99,712,2.86,0.01,6
8/31/2005 12:00:00 AM,8/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,26,2005,2.705424172,11.38327238,26,1,161,0.99,810,3.74,0.01,5
8/31/2005 12:00:00 AM,8/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,26,2005,3.021789723,10.0007223,26,1,161,0.99,810,3.74,0.01,5
8/31/2005 12:00:00 AM,8/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,26,2005,4.466576,9.614212596,26,1,161,0.99,810,3.74,0.01,5
9/30/2005 12:00:00 AM,9/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,27,2005,5.180939301,0.413707648,27,1,211,0.89,940,14.15,0.11,116
9/30/2005 12:00:00 AM,9/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,17,2005,2.06266965,13.59243452,17,1,45,0.91,291,3.43,0.09,29
9/30/2005 12:00:00 AM,9/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,25,2005,1.016030866,14.4311342,25,1,393,0.95,1072,8.17,0.05,51
9/30/2005 12:00:00 AM,9/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,25,2005,3.254816058,14.0748341,25,1,393,0.95,1072,8.17,0.05,51
9/30/2005 12:00:00 AM,9/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,18,2005,2.872006476,11.50798328,18,1,1172,0.97,1487,16.04,0.03,47
9/30/2005 12:00:00 AM,9/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,18,2005,3.583850195,6.318003512,18,1,1172,0.97,1487,16.04,0.03,47
9/30/2005 12:00:00 AM,9/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,18,2005,7.958543251,4.219703484,18,1,1172,0.97,1487,16.04,0.03,47
9/30/2005 12:00:00 AM,9/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,19,2005,0.28178944,3.654177095,19,1,415,0.97,497,6.71,0.03,18
9/30/2005 12:00:00 AM,9/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,21,2005,2.374680079,1.53584018,21,1,60,0.97,431,2.34,0.03,13
9/30/2005 12:00:00 AM,9/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,21,2005,5.634571586,11.83407621,21,1,60,0.97,431,2.34,0.03,13
9/30/2005 12:00:00 AM,9/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,21,2005,8.421232544,7.766766201,21,1,60,0.97,431,2.34,0.03,13
9/30/2005 12:00:00 AM,9/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,23,2005,6.127083278,8.430595693,23,1,179,0.98,916,3.43,0.02,19
9/30/2005 12:00:00 AM,9/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,23,2005,6.269288406,0.703102084,23,1,179,0.98,916,3.43,0.02,19
9/30/2005 12:00:00 AM,9/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,23,2005,7.531427191,15.1575941,23,1,179,0.98,916,3.43,0.02,19
9/30/2005 12:00:00 AM,9/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,20,2005,0.465918197,14.16183982,20,1,616,0.99,849,4.6,0.01,9
9/30/2005 12:00:00 AM,9/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,20,2005,2.465849771,10.53941217,20,1,616,0.99,849,4.6,0.01,9
9/30/2005 12:00:00 AM,9/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,20,2005,7.561172387,1.743691162,20,1,616,0.99,849,4.6,0.01,9
9/30/2005 12:00:00 AM,9/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,26,2005,2.705424172,11.38327238,26,1,195,0.99,1110,4.04,0.01,10
9/30/2005 12:00:00 AM,9/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,26,2005,3.021789723,10.0007223,26,1,195,0.99,1110,4.04,0.01,10
9/30/2005 12:00:00 AM,9/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,26,2005,4.466576,9.614212596,26,1,195,0.99,1110,4.04,0.01,10
10/31/2005 12:00:00 AM,10/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,27,2005,5.180939301,0.413707648,27,1,243,0.91,1012,17.25,0.09,100
10/31/2005 12:00:00 AM,10/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,17,2005,2.06266965,13.59243452,17,1,56,0.93,360,4.31,0.07,28
10/31/2005 12:00:00 AM,10/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,21,2005,2.374680079,1.53584018,21,1,74,0.95,474,3.07,0.05,24
10/31/2005 12:00:00 AM,10/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,21,2005,5.634571586,11.83407621,21,1,74,0.95,474,3.07,0.05,24
10/31/2005 12:00:00 AM,10/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,21,2005,8.421232544,7.766766201,21,1,74,0.95,474,3.07,0.05,24
10/31/2005 12:00:00 AM,10/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,25,2005,1.016030866,14.4311342,25,1,426,0.95,1068,9.97,0.05,58
10/31/2005 12:00:00 AM,10/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,25,2005,3.254816058,14.0748341,25,1,426,0.95,1068,9.97,0.05,58
10/31/2005 12:00:00 AM,10/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,18,2005,2.872006476,11.50798328,18,1,1212,0.98,1305,16.78,0.02,24
10/31/2005 12:00:00 AM,10/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,18,2005,3.583850195,6.318003512,18,1,1212,0.98,1305,16.78,0.02,24
10/31/2005 12:00:00 AM,10/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,18,2005,7.958543251,4.219703484,18,1,1212,0.98,1305,16.78,0.02,24
10/31/2005 12:00:00 AM,10/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,19,2005,0.28178944,3.654177095,19,1,433,0.98,585,7.11,0.02,13
10/31/2005 12:00:00 AM,10/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,23,2005,6.127083278,8.430595693,23,1,205,0.98,844,3.95,0.02,17
10/31/2005 12:00:00 AM,10/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,23,2005,6.269288406,0.703102084,23,1,205,0.98,844,3.95,0.02,17
10/31/2005 12:00:00 AM,10/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,23,2005,7.531427191,15.1575941,23,1,205,0.98,844,3.95,0.02,17
10/31/2005 12:00:00 AM,10/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,20,2005,0.465918197,14.16183982,20,1,642,0.99,841,4.75,0.01,5
10/31/2005 12:00:00 AM,10/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,20,2005,2.465849771,10.53941217,20,1,642,0.99,841,4.75,0.01,5
10/31/2005 12:00:00 AM,10/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,20,2005,7.561172387,1.743691162,20,1,642,0.99,841,4.75,0.01,5
10/31/2005 12:00:00 AM,10/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,26,2005,2.705424172,11.38327238,26,1,229,0.99,1123,4.47,0.01,14
10/31/2005 12:00:00 AM,10/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,26,2005,3.021789723,10.0007223,26,1,229,0.99,1123,4.47,0.01,14
10/31/2005 12:00:00 AM,10/31/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,26,2005,4.466576,9.614212596,26,1,229,0.99,1123,4.47,0.01,14
11/30/2005 12:00:00 AM,11/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,27,2005,5.180939301,0.413707648,27,1,270,0.89,917,20.58,0.11,111
11/30/2005 12:00:00 AM,11/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,17,2005,2.06266965,13.59243452,17,1,66,0.91,329,5.25,0.09,31
11/30/2005 12:00:00 AM,11/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,25,2005,1.016030866,14.4311342,25,1,455,0.94,986,11.81,0.06,61
11/30/2005 12:00:00 AM,11/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,25,2005,3.254816058,14.0748341,25,1,455,0.94,986,11.81,0.06,61
11/30/2005 12:00:00 AM,11/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,19,2005,0.28178944,3.654177095,19,1,447,0.95,464,7.78,0.05,22
11/30/2005 12:00:00 AM,11/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,21,2005,2.374680079,1.53584018,21,1,87,0.95,406,3.74,0.05,22
11/30/2005 12:00:00 AM,11/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,21,2005,5.634571586,11.83407621,21,1,87,0.95,406,3.74,0.05,22
11/30/2005 12:00:00 AM,11/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,21,2005,8.421232544,7.766766201,21,1,87,0.95,406,3.74,0.05,22
11/30/2005 12:00:00 AM,11/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,18,2005,2.872006476,11.50798328,18,1,1250,0.98,1260,17.58,0.02,26
11/30/2005 12:00:00 AM,11/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,18,2005,3.583850195,6.318003512,18,1,1250,0.98,1260,17.58,0.02,26
11/30/2005 12:00:00 AM,11/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,18,2005,7.958543251,4.219703484,18,1,1250,0.98,1260,17.58,0.02,26
11/30/2005 12:00:00 AM,11/30/2011 12:00:00 AM,Dip Type III,Dip Type III,Nor B,26,2005,2.705424172,11.38327238,26,1,260,0.98,1012,5.15,0.02,23
